0.35432,0.676652
0.223954,0.774955
0.213349,0.722575
0.176821,0.805416
0.172769,0.835984
0.12632,0.853783
0.138258,0.830304
0.156588,0.837821
0.118266,0.86562
0.117105,0.869086
0.247718,0.762836
0.14018,0.866804
0.116306,0.860061
0.13342,0.871036
0.114169,0.877588
0.108947,0.88781
0.0964652,0.88551
0.164892,0.855017
0.137518,0.840431
0.14852,0.840187
0.18031,0.868512
0.140535,0.885175
0.0947363,0.903763
0.106604,0.896228
0.109247,0.900161
0.0900883,0.90833
0.109154,0.90409
0.0980913,0.898285
0.120498,0.900009
0.0929936,0.911663
0.0976946,0.900948
0.0780382,0.918648
0.0737423,0.923949
0.082006,0.916797
0.0737109,0.918921
0.109219,0.895401
0.0814296,0.919518
0.0746342,0.920504
0.0848752,0.913634
0.0879051,0.91777
0.0871388,0.91362
0.10068,0.919456
0.0776749,0.920665
0.0785169,0.922451
0.0967954,0.912414
0.0823172,0.92378
0.103364,0.906703
0.11519,0.891947
0.0824512,0.91624
0.0847031,0.921104
