0.276546,0.715279
0.237193,0.673986
0.267394,0.745678
0.171733,0.811577
0.169688,0.8166
0.210714,0.789978
0.173619,0.816188
0.126376,0.861899
0.133434,0.862382
0.123551,0.851365
0.133705,0.846663
0.123522,0.866131
0.0955914,0.887658
0.103446,0.876087
0.209793,0.798528
0.117868,0.877646
0.104053,0.88672
0.0992994,0.883713
0.112917,0.885881
0.105974,0.887143
0.108794,0.885377
0.0801339,0.91132
0.0759791,0.910284
0.0947391,0.905336
0.0889416,0.90988
0.12077,0.855829
0.168963,0.836858
0.0997551,0.89602
0.0889152,0.900762
0.144441,0.863492
0.0954357,0.903996
0.0759231,0.915438
0.100389,0.90519
0.100372,0.90637
0.0811694,0.917444
0.0709164,0.920621
0.0850222,0.920298
0.0715126,0.926082
0.070054,0.929958
0.090219,0.913681
0.107672,0.875244
0.0852874,0.913052
0.0777913,0.92076
0.0808825,0.91708
0.115009,0.89776
0.0650154,0.9326
0.0704894,0.928248
0.810786,0.667124
0.459691,0.601252
0.132076,0.875855
