0.559539,0.422602
0.779386,0.365627
0.46775,0.54432
0.442029,0.54114
0.471827,0.560433
0.433075,0.536582
0.479773,0.592089
0.467742,0.595772
0.434814,0.574046
0.499678,0.59606
0.486181,0.602
0.459828,0.586573
0.441291,0.572051
0.469098,0.576616
0.45363,0.577002
0.470849,0.600948
0.44987,0.602104
0.467818,0.593289
0.463615,0.59854
0.450693,0.575034
0.475352,0.592053
0.452582,0.603449
0.4483,0.604247
0.460585,0.605686
0.433326,0.583676
0.435923,0.591955
0.462586,0.589375
0.455128,0.598625
0.457828,0.580276
0.456168,0.594272
0.454413,0.588823
0.444254,0.611564
0.450365,0.621479
0.459063,0.61953
0.447579,0.614682
0.459872,0.590773
0.450524,0.610043
0.459034,0.611029
0.459423,0.61995
0.457018,0.584431
0.488317,0.548051
0.495015,0.607725
0.490724,0.603441
0.48788,0.619839
0.460443,0.588795
0.475315,0.612252
0.458896,0.612722
0.474683,0.597054
0.456779,0.599663
0.448914,0.614593
