3.35078,0.377937
0.592805,0.492271
0.608397,0.364803
0.484924,0.501448
0.494679,0.407089
0.520368,0.392691
0.499127,0.395371
0.471468,0.407304
0.490282,0.398007
0.449694,0.511989
0.462317,0.40424
0.446086,0.404352
0.451148,0.404352
0.454325,0.404352
0.445218,0.404352
0.452681,0.404352
0.445558,0.404352
0.451292,0.404352
0.445054,0.411595
0.453305,0.404352
0.446488,0.421038
0.442973,0.404352
0.443925,0.404352
0.446374,0.404352
0.443894,0.417214
0.445279,0.404352
0.445922,0.404352
0.4461,0.404352
0.446739,0.4182
0.44307,0.420367
0.443028,0.42007
0.442432,0.404352
0.443477,0.404352
0.447163,0.404352
0.445036,0.404352
0.443733,0.41532
0.4446,0.404352
0.533588,0.404352
0.471971,0.404352
0.45701,0.404352
0.457999,0.404352
0.454495,0.404352
0.451639,0.404352
0.45523,0.404352
0.455212,0.404352
0.455854,0.404352
0.456923,0.404352
0.451153,0.404352
0.449008,0.404352
0.451327,0.404352
